dataset,model,group_column,group_value,n,errors,error_rate,mean_af_abraom,mean_score
abraom_common_benign,M5_v2_calibrated,GeneSymbol,TMEM126A,8,0,0.0,0.13706213235855103,0.18291117912695792
abraom_common_benign,M5_v2_calibrated,GeneSymbol,TMEM50B,3,0,0.0,0.5656033158302307,0.15474429185843738
abraom_common_benign,M5_v2_calibrated,GeneSymbol,TMT1B,2,1,0.5,0.020068500190973282,0.41527926457070946
abraom_common_benign,M5_v2_calibrated,GeneSymbol,TNFRSF10D,2,0,0.0,0.32813799381256104,0.29530705299528964
abraom_common_benign,M5_v2_calibrated,GeneSymbol,TNFRSF13C,4,0,0.0,0.15672801434993744,0.1709262401620946
abraom_common_benign,M5_v2_calibrated,GeneSymbol,TNFRSF4,7,0,0.0,0.07956214249134064,0.2153043434976341
abraom_common_benign,M5_v2_calibrated,GeneSymbol,TNNT2,45,0,0.0,0.20085252821445465,0.19330584581949875
abraom_common_benign,M5_v2_calibrated,GeneSymbol,TNR,5,1,0.2,0.3015373945236206,0.25229701417029027
abraom_common_benign,M5_v2_calibrated,GeneSymbol,TONSL,17,3,0.17647058823529413,0.43454572558403015,0.2506564107153886
abraom_common_benign,M5_v2_calibrated,GeneSymbol,TOP2B,16,0,0.0,0.07973955571651459,0.257531116565476
abraom_common_benign,M5_v2_calibrated,GeneSymbol,TRAF3IP2,5,0,0.0,0.36682063341140747,0.23345291463075885
abraom_common_benign,M5_v2_calibrated,GeneSymbol,TRAPPC2,11,1,0.09090909090909091,0.33874383568763733,0.2517314006137474
abraom_common_benign,M5_v2_calibrated,GeneSymbol,TRIM44,2,0,0.0,0.11549949645996094,0.19896206366582947
abraom_common_benign,M5_v2_calibrated,GeneSymbol,TRMT10C,2,0,0.0,0.08368899673223495,0.250336538044716
abraom_common_benign,M5_v2_calibrated,GeneSymbol,TRMT13,2,0,0.0,0.7805290222167969,0.20455064053171265
abraom_common_benign,M5_v2_calibrated,GeneSymbol,TRRAP,59,1,0.01694915254237288,0.21758747100830078,0.1922308763280243
abraom_common_benign,M5_v2_calibrated,GeneSymbol,TSC2,57,3,0.05263157894736842,0.08129776269197464,0.22342207941918985
abraom_common_benign,M5_v2_calibrated,GeneSymbol,TSPYL2,1,1,1.0,0.012004000134766102,0.3902434317059595
abraom_common_benign,M5_v2_calibrated,GeneSymbol,TTC7A,98,0,0.0,0.15172041952610016,0.1836065925423243
abraom_common_benign,M5_v2_calibrated,GeneSymbol,TUBB1,9,2,0.2222222222222222,0.16657167673110962,0.2885818470235636
abraom_common_benign,M5_v2_calibrated,GeneSymbol,TUBB3,15,0,0.0,0.19374200701713562,0.1949782150795104
abraom_common_benign,M5_v2_calibrated,GeneSymbol,TUBB8B,1,1,1.0,0.03202399984002113,0.4313446398180285
abraom_common_benign,M5_v2_calibrated,GeneSymbol,TXNDC2,3,0,0.0,0.09925732761621475,0.29835565666695546
abraom_common_benign,M5_v2_calibrated,GeneSymbol,UBA5,3,1,0.3333333333333333,0.1939936727285385,0.2756839546670957
abraom_common_benign,M5_v2_calibrated,GeneSymbol,UBC,8,3,0.375,0.26696860790252686,0.32060602055800325
abraom_common_benign,M5_v2_calibrated,GeneSymbol,UBE4B,3,2,0.6666666666666666,0.01323699951171875,0.44266115870069594
abraom_common_benign,M5_v2_calibrated,GeneSymbol,UGP2,3,0,0.0,0.32408198714256287,0.21961592030684451
abraom_common_benign,M5_v2_calibrated,GeneSymbol,UGT1A,33,1,0.030303030303030304,0.23715803027153015,0.21406269406834863
abraom_common_benign,M5_v2_calibrated,GeneSymbol,ULK3,1,1,1.0,0.01750599965453148,0.45483533396289205
abraom_common_benign,M5_v2_calibrated,GeneSymbol,UNK,2,0,0.0,0.013663500547409058,0.2759607939046862
abraom_common_benign,M5_v2_calibrated,GeneSymbol,UPP2,1,1,1.0,0.016651999205350876,0.3611647194765138
abraom_common_benign,M5_v2_calibrated,GeneSymbol,UQCRC2,13,1,0.07692307692307693,0.18215861916542053,0.2386009377468151
abraom_common_benign,M5_v2_calibrated,GeneSymbol,UQCRQ,11,0,0.0,0.18441900610923767,0.22586019153699147
abraom_common_benign,M5_v2_calibrated,GeneSymbol,USP3,2,0,0.0,0.016865499317646027,0.3165869087756584
abraom_common_benign,M5_v2_calibrated,GeneSymbol,UTP4,2,0,0.0,0.038855500519275665,0.2886673319507227
abraom_common_benign,M5_v2_calibrated,GeneSymbol,VCP,20,0,0.0,0.22826656699180603,0.18536136312520773
abraom_common_benign,M5_v2_calibrated,GeneSymbol,VEGFB,1,1,1.0,0.20068299770355225,0.4875514120898346
abraom_common_benign,M5_v2_calibrated,GeneSymbol,VIM,18,0,0.0,0.12301928550004959,0.22182134112720694
abraom_common_benign,M5_v2_calibrated,GeneSymbol,VLDLR,42,0,0.0,0.17877613008022308,0.20068874275561
abraom_common_benign,M5_v2_calibrated,GeneSymbol,VPS13D,38,5,0.13157894736842105,0.06755424290895462,0.243450016255745
abraom_common_benign,M5_v2_calibrated,GeneSymbol,VPS54,6,0,0.0,0.051238495856523514,0.25559177150171447
abraom_common_benign,M5_v2_calibrated,GeneSymbol,VSX1,9,0,0.0,0.07382110506296158,0.2727870457938018
abraom_common_benign,M5_v2_calibrated,GeneSymbol,VWF,117,6,0.05128205128205128,0.2585415244102478,0.21417948609634577
abraom_common_benign,M5_v2_calibrated,GeneSymbol,WDR81,24,0,0.0,0.19728510081768036,0.23376704748305288
abraom_common_benign,M5_v2_calibrated,GeneSymbol,WNK4,19,1,0.05263157894736842,0.04110289365053177,0.23278489038968642
abraom_common_benign,M5_v2_calibrated,GeneSymbol,XIRP2,6,2,0.3333333333333333,0.013812665827572346,0.3273944048030684
abraom_common_benign,M5_v2_calibrated,GeneSymbol,XK,3,0,0.0,0.061934664845466614,0.28397059718159473
abraom_common_benign,M5_v2_calibrated,GeneSymbol,YWHAZ,2,0,0.0,0.032451000064611435,0.2958848015493042
abraom_common_benign,M5_v2_calibrated,GeneSymbol,ZBP1,2,1,0.5,0.01451750099658966,0.44888122957776466
abraom_common_benign,M5_v2_calibrated,GeneSymbol,ZEB2,14,0,0.0,0.20764684677124023,0.2013517249010719
abraom_common_benign,M5_v2_calibrated,GeneSymbol,ZFPM2,17,0,0.0,0.18712007999420166,0.2219835098625983
abraom_common_benign,M5_v2_calibrated,GeneSymbol,ZNF107,3,0,0.0,0.021918663755059242,0.31173062388556033
abraom_common_benign,M5_v2_calibrated,GeneSymbol,ZNF114,2,0,0.0,0.01686600036919117,0.3018279360061598
abraom_common_benign,M5_v2_calibrated,GeneSymbol,ZNF365,17,1,0.058823529411764705,0.35211220383644104,0.2052615863279162
abraom_common_benign,M5_v2_calibrated,GeneSymbol,ZNF692,1,1,1.0,0.014518000185489655,0.43158418193937453
abraom_common_benign,M5_v2_calibrated,GeneSymbol,ZNF804B,2,0,0.0,0.014517499133944511,0.31394813076169936
abraom_common_benign,M5_v2_calibrated,GeneSymbol,ZNF99,2,1,0.5,0.06302399933338165,0.3353396985104865
abraom_common_benign,M5_v2_calibrated,GeneSymbol,ZNRF1,6,0,0.0,0.5551521182060242,0.16855611254222047
abraom_common_benign,M5_v2_calibrated,specificity_bin,"(0,0.001]",844,53,0.06279620853080568,0.1609479784965515,0.23367451753023052
abraom_common_benign,M5_v2_calibrated,specificity_bin,"(0.001,0.005]",2846,205,0.07203092059030218,0.1421542912721634,0.23377239773241773
abraom_common_benign,M5_v2_calibrated,specificity_bin,"(0.005,0.01]",2691,151,0.056112969156447416,0.141580730676651,0.22611251508991648
abraom_common_benign,M5_v2_calibrated,specificity_bin,"(0.01,0.05]",5172,85,0.01643464810518175,0.2810513377189636,0.1920849139760914
abraom_common_benign,M5_v2_calibrated,specificity_bin,"(0.05,0.1]",473,3,0.006342494714587738,0.4125422239303589,0.17836273444814493
abraom_common_benign,M5_v2_calibrated,specificity_bin,"(0.1,0.5]",68,5,0.07352941176470588,0.3216346204280853,0.21791669145135908
abraom_common_benign,M5_v2_calibrated,specificity_bin,"(0.5,1]",4,0,0.0,0.4401949942111969,0.17618538667576444
abraom_common_benign,M5_v2_calibrated,variant_type,SNV,12099,502,0.04149103231672039,0.2144612818956375,0.2119609287335342
abraom_common_benign,M5_v2_calibrated,clinvar_regional_cohort,brazilian,53,2,0.03773584905660377,0.41791608929634094,0.24360409480265785
abraom_common_benign,M5_v2_calibrated,clinvar_regional_cohort,mixed,5,0,0.0,0.43536439538002014,0.2305811244442551
abraom_common_benign,M5_v2_calibrated,clinvar_regional_cohort,non_brazilian,493,15,0.030425963488843813,0.23660466074943542,0.20813252431229967
abraom_common_benign,M5_v2_calibrated,clinvar_regional_cohort,unknown,11548,485,0.04199861447869761,0.21248653531074524,0.2119710789413149
abraom_pathogenic_present,M0,GeneSymbol,ADGRV1,2,0,0.0,0.007472499739378691,0.6068408489227295
abraom_pathogenic_present,M0,GeneSymbol,ALMS1,4,0,0.0,0.008006250485777855,0.5999985188245773
abraom_pathogenic_present,M0,GeneSymbol,APOE,2,0,0.0,0.06789100170135498,0.6731667518615723
abraom_pathogenic_present,M0,GeneSymbol,ATP7A,1,1,1.0,0.0052189999260008335,0.3835258483886719
abraom_pathogenic_present,M0,GeneSymbol,BIN1,1,1,1.0,0.005123999901115894,0.28696784377098083
abraom_pathogenic_present,M0,GeneSymbol,BLK,1,1,1.0,0.006831999868154526,0.23934932053089142
abraom_pathogenic_present,M0,GeneSymbol,BTK,1,1,1.0,0.0052189999260008335,0.25982561707496643
abraom_pathogenic_present,M0,GeneSymbol,CACNA2D2,1,1,1.0,0.021348999813199043,0.4205995798110962
abraom_pathogenic_present,M0,GeneSymbol,CFH,2,0,0.0,0.4626390039920807,0.5101465284824371
abraom_pathogenic_present,M0,GeneSymbol,CHL1,1,1,1.0,0.005123999901115894,0.40827676653862
abraom_pathogenic_present,M0,GeneSymbol,CHRNA2,2,1,0.5,0.031216999515891075,0.4035295769572258
abraom_pathogenic_present,M0,GeneSymbol,CRTAP,1,1,1.0,0.005123999901115894,0.4101654887199402
abraom_pathogenic_present,M0,GeneSymbol,CYP7B1,1,1,1.0,0.024337999522686005,0.21601155400276184
abraom_pathogenic_present,M0,GeneSymbol,DNM2,1,1,1.0,0.00597799988463521,0.24077458679676056
abraom_pathogenic_present,M0,GeneSymbol,DYSF,5,3,0.6,0.0122984005138278,0.4611873984336853
abraom_pathogenic_present,M0,GeneSymbol,EYS,5,2,0.4,0.0084544001147151,0.5194547593593597
abraom_pathogenic_present,M0,GeneSymbol,F11,1,1,1.0,0.005123999901115894,0.42107561230659485
abraom_pathogenic_present,M0,GeneSymbol,F13B,3,1,0.3333333333333333,0.008539666421711445,0.5782541731993357
abraom_pathogenic_present,M0,GeneSymbol,F2,3,3,1.0,0.015798332169651985,0.2871722678343455
abraom_pathogenic_present,M0,GeneSymbol,FECH,2,2,1.0,0.18061500787734985,0.2727930396795273
abraom_pathogenic_present,M0,GeneSymbol,FKTN,14,12,0.8571428571428571,0.011132785119116306,0.33625178997005734
abraom_pathogenic_present,M0,GeneSymbol,FLCN,2,1,0.5,0.5862514972686768,0.41369181871414185
abraom_pathogenic_present,M0,GeneSymbol,FOXI1,2,1,0.5,0.011101500131189823,0.4347269833087921
abraom_pathogenic_present,M0,GeneSymbol,GBA1,1,1,1.0,0.015798000618815422,0.21733753383159637
abraom_pathogenic_present,M0,GeneSymbol,GLB1,1,1,1.0,0.008539999835193157,0.2628418207168579
abraom_pathogenic_present,M0,GeneSymbol,HAMP,1,1,1.0,0.008539999835193157,0.2240554392337799
abraom_pathogenic_present,M0,GeneSymbol,HEXA,1,1,1.0,0.012382999993860722,0.3380771279335022
abraom_pathogenic_present,M0,GeneSymbol,HIF1A,3,0,0.0,0.03600933402776718,0.5948517223199209
abraom_pathogenic_present,M0,GeneSymbol,IL21R,2,1,0.5,0.0070454999804496765,0.4853929281234741
abraom_pathogenic_present,M0,GeneSymbol,IMPDH1,1,1,1.0,0.008539999835193157,0.33982762694358826
abraom_pathogenic_present,M0,GeneSymbol,INS,2,1,0.5,0.32152000069618225,0.36064036190509796
abraom_pathogenic_present,M0,GeneSymbol,INSR,2,1,0.5,0.008753499947488308,0.37884601205587387
abraom_pathogenic_present,M0,GeneSymbol,JUP,4,3,0.75,0.012916499748826027,0.3302368000149727
abraom_pathogenic_present,M0,GeneSymbol,KCNA5,1,1,1.0,0.005123999901115894,0.3656831681728363
abraom_pathogenic_present,M0,GeneSymbol,LPIN2,1,1,1.0,0.0076859998516738415,0.2751297354698181
abraom_pathogenic_present,M0,GeneSymbol,LRP2,2,1,0.5,0.0070454999804496765,0.557973638176918
abraom_pathogenic_present,M0,GeneSymbol,LRTOMT,1,1,1.0,0.008539999835193157,0.28776782751083374
abraom_pathogenic_present,M0,GeneSymbol,MEN1,2,1,0.5,0.009823000058531761,0.5454822033643723
abraom_pathogenic_present,M0,GeneSymbol,MKKS,1,1,1.0,0.0064050001092255116,0.41727152466773987
abraom_pathogenic_present,M0,GeneSymbol,MMUT,1,1,1.0,0.008112999610602856,0.42298123240470886
abraom_pathogenic_present,M0,GeneSymbol,MUC5B,3,2,0.6666666666666666,0.0076859998516738415,0.45919589201609295
abraom_pathogenic_present,M0,GeneSymbol,NAGLU,1,1,1.0,0.005123999901115894,0.33982762694358826
abraom_pathogenic_present,M0,GeneSymbol,NLRP3,2,0,0.0,0.023057499900460243,0.6999306678771973
abraom_pathogenic_present,M0,GeneSymbol,NPHP4,2,0,0.0,0.013449999503791332,0.6251990795135498
abraom_pathogenic_present,M0,GeneSymbol,ORC6,1,1,1.0,0.005123999901115894,0.36931508779525757
abraom_pathogenic_present,M0,GeneSymbol,PAX6,3,3,1.0,0.02907266467809677,0.20230862498283386
abraom_pathogenic_present,M0,GeneSymbol,PCDH15,2,2,1.0,0.006849499884992838,0.32427947223186493
abraom_pathogenic_present,M0,GeneSymbol,PCSK9,8,8,1.0,0.21643024682998657,0.2995895557105541
abraom_pathogenic_present,M0,GeneSymbol,PLOD1,1,1,1.0,0.008112999610602856,0.29178744554519653
abraom_pathogenic_present,M0,GeneSymbol,PMM2,1,1,1.0,0.005123999901115894,0.1919327825307846
abraom_pathogenic_present,M0,GeneSymbol,POLG,1,1,1.0,0.006831999868154526,0.333720326423645
abraom_pathogenic_present,M0,GeneSymbol,POMGNT1,1,1,1.0,0.008967000059783459,0.37799978256225586
abraom_pathogenic_present,M0,GeneSymbol,PTCH1,1,1,1.0,0.007296000141650438,0.13753245770931244
abraom_pathogenic_present,M0,GeneSymbol,PTF1A,1,1,1.0,0.5264729857444763,0.3319854736328125
abraom_pathogenic_present,M0,GeneSymbol,PTPRQ,1,1,1.0,0.00597799988463521,0.3557748794555664
abraom_pathogenic_present,M0,GeneSymbol,RAB23,1,1,1.0,0.0064050001092255116,0.41679665446281433
abraom_pathogenic_present,M0,GeneSymbol,SCN5A,3,1,0.3333333333333333,0.009678333066403866,0.4450271824995677
abraom_pathogenic_present,M0,GeneSymbol,SEPSECS,1,1,1.0,0.00597799988463521,0.2583259642124176
abraom_pathogenic_present,M0,GeneSymbol,SOS1,1,1,1.0,0.00597799988463521,0.188323974609375
abraom_pathogenic_present,M0,GeneSymbol,SUCLG1,1,1,1.0,0.010247999802231789,0.3951341509819031
abraom_pathogenic_present,M0,GeneSymbol,TMC1,4,2,0.5,0.01665250025689602,0.45467573404312134
abraom_pathogenic_present,M0,GeneSymbol,TNFRSF13C,3,1,0.3333333333333333,0.02476533316075802,0.5018336077531179
abraom_pathogenic_present,M0,GeneSymbol,TRAPPC2,1,1,1.0,0.01753300055861473,0.12592275440692902
abraom_pathogenic_present,M0,GeneSymbol,UGT1A,3,2,0.6666666666666666,0.30244800448417664,0.309231494863828
abraom_pathogenic_present,M0,GeneSymbol,UQCRQ,1,1,1.0,0.011121000163257122,0.2436424344778061
abraom_pathogenic_present,M0,GeneSymbol,VCP,1,1,1.0,0.005123999901115894,0.16451646387577057
abraom_pathogenic_present,M0,GeneSymbol,VLDLR,3,2,0.6666666666666666,0.0065473332069814205,0.3343605399131775
abraom_pathogenic_present,M0,GeneSymbol,VWF,4,2,0.5,0.062019750475883484,0.5082406476140022
abraom_pathogenic_present,M0,specificity_bin,"(0,0.001]",26,13,0.5,0.007460038177669048,0.44684791335692775
abraom_pathogenic_present,M0,specificity_bin,"(0.001,0.005]",97,58,0.5979381443298969,0.027246400713920593,0.4344058399347915
abraom_pathogenic_present,M0,specificity_bin,"(0.005,0.01]",25,17,0.68,0.09609095752239227,0.40244655072689056
abraom_pathogenic_present,M0,specificity_bin,"(0.01,0.05]",12,6,0.5,0.18368510901927948,0.41003606965144473
abraom_pathogenic_present,M0,specificity_bin,"(0.05,0.1]",1,1,1.0,0.6033300161361694,0.23651622235774994
abraom_pathogenic_present,M0,specificity_bin,"(0.1,0.5]",2,0,0.0,0.22929099202156067,0.5957865417003632
abraom_pathogenic_present,M0,variant_type,SNV,163,95,0.5828220858895705,0.05217956379055977,0.4304607247282391
abraom_pathogenic_present,M0,clinvar_regional_cohort,brazilian,6,2,0.3333333333333333,0.09052100032567978,0.49325601756572723
abraom_pathogenic_present,M0,clinvar_regional_cohort,mixed,2,2,1.0,0.2664389908313751,0.3746284991502762
abraom_pathogenic_present,M0,clinvar_regional_cohort,non_brazilian,7,6,0.8571428571428571,0.1515798568725586,0.36235817628247396
abraom_pathogenic_present,M0,clinvar_regional_cohort,unknown,148,85,0.5743243243243243,0.043028417974710464,0.4318905256285861
abraom_pathogenic_present,M2_gnomad_only,GeneSymbol,ADGRV1,2,1,0.5,0.007472499739378691,0.6662781536579132
abraom_pathogenic_present,M2_gnomad_only,GeneSymbol,ALMS1,4,1,0.25,0.008006250485777855,0.6647258251905441
abraom_pathogenic_present,M2_gnomad_only,GeneSymbol,APOE,2,0,0.0,0.06789100170135498,0.7388852536678314
abraom_pathogenic_present,M2_gnomad_only,GeneSymbol,ATP7A,1,1,1.0,0.0052189999260008335,0.48169761896133423
abraom_pathogenic_present,M2_gnomad_only,GeneSymbol,BIN1,1,1,1.0,0.005123999901115894,0.38954657316207886
abraom_pathogenic_present,M2_gnomad_only,GeneSymbol,BLK,1,1,1.0,0.006831999868154526,0.31573596596717834
abraom_pathogenic_present,M2_gnomad_only,GeneSymbol,BTK,1,1,1.0,0.0052189999260008335,0.3988746404647827
abraom_pathogenic_present,M2_gnomad_only,GeneSymbol,CACNA2D2,1,1,1.0,0.021348999813199043,0.5042113065719604
abraom_pathogenic_present,M2_gnomad_only,GeneSymbol,CFH,2,1,0.5,0.4626390039920807,0.6003797054290771
abraom_pathogenic_present,M2_gnomad_only,GeneSymbol,CHL1,1,1,1.0,0.005123999901115894,0.48559966683387756
abraom_pathogenic_present,M2_gnomad_only,GeneSymbol,CHRNA2,2,1,0.5,0.031216999515891075,0.5250397622585297
abraom_pathogenic_present,M2_gnomad_only,GeneSymbol,CLCNKB,1,1,1.0,0.008112999610602856,0.4943544566631317
abraom_pathogenic_present,M2_gnomad_only,GeneSymbol,CRTAP,1,1,1.0,0.005123999901115894,0.5180585384368896
abraom_pathogenic_present,M2_gnomad_only,GeneSymbol,CYP7B1,1,1,1.0,0.024337999522686005,0.3106943964958191
abraom_pathogenic_present,M2_gnomad_only,GeneSymbol,DNAH7,1,1,1.0,0.0064050001092255116,0.49072372913360596
abraom_pathogenic_present,M2_gnomad_only,GeneSymbol,DNM2,1,1,1.0,0.00597799988463521,0.35488009452819824
abraom_pathogenic_present,M2_gnomad_only,GeneSymbol,DYSF,5,4,0.8,0.0122984005138278,0.5327436566352844
abraom_pathogenic_present,M2_gnomad_only,GeneSymbol,EYS,5,2,0.4,0.0084544001147151,0.5692581951618194
abraom_pathogenic_present,M2_gnomad_only,GeneSymbol,F13B,3,1,0.3333333333333333,0.008539666421711445,0.6203254361947378
abraom_pathogenic_present,M2_gnomad_only,GeneSymbol,F2,3,3,1.0,0.015798332169651985,0.39893757303555805
abraom_pathogenic_present,M2_gnomad_only,GeneSymbol,FECH,2,2,1.0,0.18061500787734985,0.36672766506671906
abraom_pathogenic_present,M2_gnomad_only,GeneSymbol,FKTN,14,13,0.9285714285714286,0.011132785119116306,0.38089026510715485
abraom_pathogenic_present,M2_gnomad_only,GeneSymbol,FLCN,2,2,1.0,0.5862514972686768,0.45309627056121826
abraom_pathogenic_present,M2_gnomad_only,GeneSymbol,FOXI1,2,2,1.0,0.011101500131189823,0.49806271493434906
abraom_pathogenic_present,M2_gnomad_only,GeneSymbol,GBA1,1,1,1.0,0.015798000618815422,0.23792988061904907
abraom_pathogenic_present,M2_gnomad_only,GeneSymbol,GLB1,1,1,1.0,0.008539999835193157,0.37387579679489136
abraom_pathogenic_present,M2_gnomad_only,GeneSymbol,HAMP,1,1,1.0,0.008539999835193157,0.29828691482543945
abraom_pathogenic_present,M2_gnomad_only,GeneSymbol,HEXA,1,1,1.0,0.012382999993860722,0.4433594048023224
abraom_pathogenic_present,M2_gnomad_only,GeneSymbol,HIF1A,3,1,0.3333333333333333,0.03600933402776718,0.6424609224001566
abraom_pathogenic_present,M2_gnomad_only,GeneSymbol,HOOK2,1,1,1.0,0.3078570067882538,0.5450435876846313
abraom_pathogenic_present,M2_gnomad_only,GeneSymbol,IL21R,2,1,0.5,0.0070454999804496765,0.5189676135778427
abraom_pathogenic_present,M2_gnomad_only,GeneSymbol,IMPDH1,1,1,1.0,0.008539999835193157,0.45519864559173584
abraom_pathogenic_present,M2_gnomad_only,GeneSymbol,INS,2,2,1.0,0.32152000069618225,0.43767575919628143
abraom_pathogenic_present,M2_gnomad_only,GeneSymbol,INSR,2,1,0.5,0.008753499947488308,0.4019773155450821
abraom_pathogenic_present,M2_gnomad_only,GeneSymbol,JUP,4,3,0.75,0.012916499748826027,0.4611429199576378
abraom_pathogenic_present,M2_gnomad_only,GeneSymbol,KCNA5,1,1,1.0,0.005123999901115894,0.44577082991600037
abraom_pathogenic_present,M2_gnomad_only,GeneSymbol,LPIN2,1,1,1.0,0.0076859998516738415,0.32167303562164307
abraom_pathogenic_present,M2_gnomad_only,GeneSymbol,LRP2,2,1,0.5,0.0070454999804496765,0.6273364126682281
abraom_pathogenic_present,M2_gnomad_only,GeneSymbol,LRTOMT,1,1,1.0,0.008539999835193157,0.4196479320526123
abraom_pathogenic_present,M2_gnomad_only,GeneSymbol,MEN1,2,1,0.5,0.009823000058531761,0.6221825927495956
abraom_pathogenic_present,M2_gnomad_only,GeneSymbol,MKKS,1,1,1.0,0.0064050001092255116,0.5537466406822205
abraom_pathogenic_present,M2_gnomad_only,GeneSymbol,MMUT,1,1,1.0,0.008112999610602856,0.5360700488090515
abraom_pathogenic_present,M2_gnomad_only,GeneSymbol,MUC5B,3,2,0.6666666666666666,0.0076859998516738415,0.5859517455101013
abraom_pathogenic_present,M2_gnomad_only,GeneSymbol,NAGLU,1,1,1.0,0.005123999901115894,0.45011767745018005
abraom_pathogenic_present,M2_gnomad_only,GeneSymbol,NBEAL2,1,1,1.0,0.007259000092744827,0.4910287857055664
abraom_pathogenic_present,M2_gnomad_only,GeneSymbol,NLRP3,2,0,0.0,0.023057499900460243,0.7587327361106873
abraom_pathogenic_present,M2_gnomad_only,GeneSymbol,NPHP4,2,0,0.0,0.013449999503791332,0.6891504526138306
