track_id,assay_type,distance_bin_start_bp,distance_bin_end_bp,distance_bin_center_bp,effect_mean,effect_relative_to_bin0,count
ENCSR114HGS_P,PRO-cap,10496,10623,10559,0.003940604992155448,0.13898229396059722,74651
ENCSR114HGS_P,PRO-cap,10624,10751,10687,0.0038525171251431235,0.13587549846806743,68810
ENCSR114HGS_P,PRO-cap,10752,10879,10815,0.0038193595250420676,0.1347060538438418,62726
ENCSR114HGS_P,PRO-cap,10880,11007,10943,0.0037285714889845876,0.1315040253379234,57092
ENCSR114HGS_P,PRO-cap,11008,11135,11071,0.0037002449170615865,0.13050496759076638,51962
ENCSR114HGS_P,PRO-cap,11136,11263,11199,0.003478313168500083,0.1226775949971757,46864
ENCSR114HGS_P,PRO-cap,11264,11391,11327,0.003571850827763853,0.12597660072905256,41162
ENCSR114HGS_P,PRO-cap,11392,11519,11455,0.00365730494002593,0.12899050559244096,35396
ENCSR114HGS_P,PRO-cap,11520,11647,11583,0.0038036635473639173,0.13415246803962994,30392
ENCSR114HGS_P,PRO-cap,11648,11775,11711,0.0037479137163832998,0.13218621173811626,24768
ENCSR114HGS_P,PRO-cap,11776,11903,11839,0.0035975370789800157,0.1268825362705182,18552
ENCSR114HGS_P,PRO-cap,11904,12031,11967,0.004093566902653555,0.14437715014434124,13378
ENCSR114HGS_P,PRO-cap,12032,12159,12095,0.004734630231665104,0.16698699107420004,8209
ENCSR114HGS_P,PRO-cap,12160,12287,12223,0.006489604797855327,0.2288836773792656,2708
ENCSR154HRN_M,eCLIP,0,127,63,0.09377129978628423,1.0,519575
ENCSR154HRN_M,eCLIP,128,255,191,0.03233066035998893,0.344782043478914,516118
ENCSR154HRN_M,eCLIP,256,383,319,0.024490941657492202,0.2611773721096959,510952
ENCSR154HRN_M,eCLIP,384,511,447,0.02129613023232467,0.22710712425721988,505775
ENCSR154HRN_M,eCLIP,512,639,575,0.019846883432382684,0.21165200309280188,499570
ENCSR154HRN_M,eCLIP,640,767,703,0.01935076786908489,0.20636130578532613,493941
ENCSR154HRN_M,eCLIP,768,895,831,0.01836677897526176,0.19586780834990875,488933
ENCSR154HRN_M,eCLIP,896,1023,959,0.01791075036731646,0.19100460810650122,483174
ENCSR154HRN_M,eCLIP,1024,1151,1087,0.017658407580669062,0.18831356311488312,477461
ENCSR154HRN_M,eCLIP,1152,1279,1215,0.017194320668181065,0.18336442714742074,472368
ENCSR154HRN_M,eCLIP,1280,1407,1343,0.0173893019422655,0.18544375498577662,467236
ENCSR154HRN_M,eCLIP,1408,1535,1471,0.017134674019450954,0.18272834074501346,461607
ENCSR154HRN_M,eCLIP,1536,1663,1599,0.01667452908146713,0.17782124295461757,455530
ENCSR154HRN_M,eCLIP,1664,1791,1727,0.016366467481711642,0.17453599895717278,449676
ENCSR154HRN_M,eCLIP,1792,1919,1855,0.016756225656300795,0.1786924751442093,444654
ENCSR154HRN_M,eCLIP,1920,2047,1983,0.01628333027353571,0.17364940350242905,438682
ENCSR154HRN_M,eCLIP,2048,2175,2111,0.01604006621536468,0.1710551762844481,432720
ENCSR154HRN_M,eCLIP,2176,2303,2239,0.014871108233811114,0.1585891234066725,426108
ENCSR154HRN_M,eCLIP,2304,2431,2367,0.014292622357421906,0.15242000900058403,420773
ENCSR154HRN_M,eCLIP,2432,2559,2495,0.014345534252243598,0.15298427434554868,415620
ENCSR154HRN_M,eCLIP,2560,2687,2623,0.014129431109032028,0.1506796977458418,409885
ENCSR154HRN_M,eCLIP,2688,2815,2751,0.013498802116665971,0.14395451643979895,405878
ENCSR154HRN_M,eCLIP,2816,2943,2879,0.013737845038977771,0.14650372843597056,400640
ENCSR154HRN_M,eCLIP,2944,3071,3007,0.013707559582981158,0.14618075695039195,394946
ENCSR154HRN_M,eCLIP,3072,3199,3135,0.013683929846225233,0.14592876367729263,388856
ENCSR154HRN_M,eCLIP,3200,3327,3263,0.013487003599034713,0.14382869417159805,383481
ENCSR154HRN_M,eCLIP,3328,3455,3391,0.013603375422196579,0.14506971166231314,377966
ENCSR154HRN_M,eCLIP,3456,3583,3519,0.013152532029319963,0.14026180781642275,372827
ENCSR154HRN_M,eCLIP,3584,3711,3647,0.012684050562937177,0.13526580725494486,368259
ENCSR154HRN_M,eCLIP,3712,3839,3775,0.013054549113303107,0.13921689411425406,362993
ENCSR154HRN_M,eCLIP,3840,3967,3903,0.012545850888711924,0.13379201223941,358076
ENCSR154HRN_M,eCLIP,3968,4095,4031,0.012954837880656085,0.13815354922222126,352458
ENCSR154HRN_M,eCLIP,4096,4223,4159,0.012588551493009796,0.13424738189297342,345678
ENCSR154HRN_M,eCLIP,4224,4351,4287,0.012487709417919676,0.13317197742145653,340674
ENCSR154HRN_M,eCLIP,4352,4479,4415,0.011973178061685753,0.12768488960880384,336147
ENCSR154HRN_M,eCLIP,4480,4607,4543,0.011833920807131994,0.12619981629883434,332010
ENCSR154HRN_M,eCLIP,4608,4735,4671,0.011686216911090142,0.12462466594495755,325343
ENCSR154HRN_M,eCLIP,4736,4863,4799,0.01144991094736356,0.12210464154234021,318674
ENCSR154HRN_M,eCLIP,4864,4991,4927,0.010979897104754777,0.11709229934723361,313639
ENCSR154HRN_M,eCLIP,4992,5119,5055,0.0106303487731178,0.1133646307275852,307113
ENCSR154HRN_M,eCLIP,5120,5247,5183,0.01023061824462122,0.10910180692747136,301904
ENCSR154HRN_M,eCLIP,5248,5375,5311,0.00964716344261818,0.10287970268733818,296048
ENCSR154HRN_M,eCLIP,5376,5503,5439,0.00922976672450968,0.09842848233463115,291628
ENCSR154HRN_M,eCLIP,5504,5631,5567,0.009152329494548016,0.09760267283707537,286568
ENCSR154HRN_M,eCLIP,5632,5759,5695,0.009595652655497465,0.10233037909645147,281538
ENCSR154HRN_M,eCLIP,5760,5887,5823,0.009605394492276579,0.10243426841867817,277044
ENCSR154HRN_M,eCLIP,5888,6015,5951,0.009490675984450908,0.10121088228574489,271618
ENCSR154HRN_M,eCLIP,6016,6143,6079,0.009501008632194642,0.10132107216012312,265894
ENCSR154HRN_M,eCLIP,6144,6271,6207,0.009516887564373291,0.1014904089637596,258447
ENCSR154HRN_M,eCLIP,6272,6399,6335,0.009675582107933272,0.10318276626201253,252711
ENCSR154HRN_M,eCLIP,6400,6527,6463,0.009386194344159422,0.10009666460368638,247287
ENCSR154HRN_M,eCLIP,6528,6655,6591,0.009580504386072384,0.10216883425853619,242781
ENCSR154HRN_M,eCLIP,6656,6783,6719,0.009445655464757292,0.10073077248886436,237763
ENCSR154HRN_M,eCLIP,6784,6911,6847,0.008908226851771716,0.09499950274843803,232697
ENCSR154HRN_M,eCLIP,6912,7039,6975,0.009117148413052884,0.09722749320775047,228275
ENCSR154HRN_M,eCLIP,7040,7167,7103,0.009173779886319065,0.09783142504398662,222429
ENCSR154HRN_M,eCLIP,7168,7295,7231,0.008595632347980163,0.0916659187573449,217224
ENCSR154HRN_M,eCLIP,7296,7423,7359,0.008570408439447386,0.09139692484779831,210693
ENCSR154HRN_M,eCLIP,7424,7551,7487,0.008766796482685111,0.09349125481533972,205660
ENCSR154HRN_M,eCLIP,7552,7679,7615,0.00880592533157104,0.09390853439848626,199000
ENCSR154HRN_M,eCLIP,7680,7807,7743,0.008936594983339393,0.09530202741891111,192318
ENCSR154HRN_M,eCLIP,7808,7935,7871,0.008819212386542334,0.09405023079174919,188174
ENCSR154HRN_M,eCLIP,7936,8063,7999,0.009117877245712681,0.09723526565690559,183650
ENCSR154HRN_M,eCLIP,8064,8191,8127,0.009033992291124001,0.09634069605213458,178654
ENCSR154HRN_M,eCLIP,8192,8319,8255,0.008891640353192225,0.0948226202842161,171888
ENCSR154HRN_M,eCLIP,8320,8447,8383,0.00913743696707536,0.09744385529368418,166247
ENCSR154HRN_M,eCLIP,8448,8575,8511,0.009157284246992395,0.09765551152498597,161337
ENCSR154HRN_M,eCLIP,8576,8703,8639,0.009139819751451365,0.09746926588713267,156068
ENCSR154HRN_M,eCLIP,8704,8831,8767,0.00918976974670145,0.09800194481302925,151489
ENCSR154HRN_M,eCLIP,8832,8959,8895,0.009379052110796956,0.1000204980860126,146372
ENCSR154HRN_M,eCLIP,8960,9087,9023,0.00992204025498801,0.10581105602248769,140847
ENCSR154HRN_M,eCLIP,9088,9215,9151,0.009511219436366541,0.10142996266494891,135475
ENCSR154HRN_M,eCLIP,9216,9343,9279,0.009738991641902981,0.10385898098991143,129395
ENCSR154HRN_M,eCLIP,9344,9471,9407,0.009762830410714279,0.10411320343180602,123691
ENCSR154HRN_M,eCLIP,9472,9599,9535,0.010467669880860972,0.11162978336354532,118440
ENCSR154HRN_M,eCLIP,9600,9727,9663,0.009521027291573806,0.10153455602378704,114443
ENCSR154HRN_M,eCLIP,9728,9855,9791,0.009301350140976746,0.09919186533806838,108712
ENCSR154HRN_M,eCLIP,9856,9983,9919,0.009159157673176117,0.09767549019850326,103557
ENCSR154HRN_M,eCLIP,9984,10111,10047,0.009008473038047892,0.09606855251638034,98226
ENCSR154HRN_M,eCLIP,10112,10239,10175,0.008693603521806249,0.09271070723792875,91617
ENCSR154HRN_M,eCLIP,10240,10367,10303,0.008651620821015539,0.09226299348237249,85650
ENCSR154HRN_M,eCLIP,10368,10495,10431,0.009273532088559135,0.09889520684574704,79679
ENCSR154HRN_M,eCLIP,10496,10623,10559,0.009323091428956515,0.09942371973306258,74651
ENCSR154HRN_M,eCLIP,10624,10751,10687,0.009162839576628374,0.09771475491447339,68810
ENCSR154HRN_M,eCLIP,10752,10879,10815,0.009906259981093369,0.10564277133484226,62726
ENCSR154HRN_M,eCLIP,10880,11007,10943,0.010083023515177382,0.10752782075280787,57092
ENCSR154HRN_M,eCLIP,11008,11135,11071,0.009697680568912856,0.10341842963694654,51962
ENCSR154HRN_M,eCLIP,11136,11263,11199,0.00961257093929729,0.10251079979914392,46864
ENCSR154HRN_M,eCLIP,11264,11391,11327,0.00981199415983804,0.1046374976373445,41162
ENCSR154HRN_M,eCLIP,11392,11519,11455,0.0092256814636411,0.09838491611684501,35396
ENCSR154HRN_M,eCLIP,11520,11647,11583,0.009746636993215398,0.10394051288005098,30392
ENCSR154HRN_M,eCLIP,11648,11775,11711,0.010747137461030974,0.11461009376562933,24768
ENCSR154HRN_M,eCLIP,11776,11903,11839,0.008918815733317816,0.09511242516254804,18552
ENCSR154HRN_M,eCLIP,11904,12031,11967,0.0073039688241730285,0.07789130406445925,13378
ENCSR154HRN_M,eCLIP,12032,12159,12095,0.008318195551352929,0.08870726512601479,8209
ENCSR154HRN_M,eCLIP,12160,12287,12223,0.00861132557695096,0.0918332751767031,2708
ENCSR154HRN_P,eCLIP,0,127,63,0.05693020254365193,1.0,519575
ENCSR154HRN_P,eCLIP,128,255,191,0.03015530785002933,0.5296891017892897,516118
ENCSR154HRN_P,eCLIP,256,383,319,0.02534562754662625,0.4452052937488178,510952
ENCSR154HRN_P,eCLIP,384,511,447,0.023184166411723252,0.4072384319017047,505775
ENCSR154HRN_P,eCLIP,512,639,575,0.021724516997972926,0.3815991517211868,499570
ENCSR154HRN_P,eCLIP,640,767,703,0.02025662632424376,0.355815110770276,493941
ENCSR154HRN_P,eCLIP,768,895,831,0.019551534321901872,0.34342990975502846,488933
ENCSR154HRN_P,eCLIP,896,1023,959,0.018903995810115082,0.3320556570235318,483174
ENCSR154HRN_P,eCLIP,1024,1151,1087,0.018938418507704967,0.3326603043996498,477461
ENCSR154HRN_P,eCLIP,1152,1279,1215,0.01900205168763496,0.33377804466908234,472368
ENCSR154HRN_P,eCLIP,1280,1407,1343,0.018507601568304565,0.3250928460005677,467236
ENCSR154HRN_P,eCLIP,1408,1535,1471,0.017921520823955532,0.3147981216159206,461607
ENCSR154HRN_P,eCLIP,1536,1663,1599,0.018158917195597216,0.3189680764208356,455530
ENCSR154HRN_P,eCLIP,1664,1791,1727,0.01704783789687247,0.29945155884173835,449676
ENCSR154HRN_P,eCLIP,1792,1919,1855,0.016523016093479805,0.29023287034348033,444654
ENCSR154HRN_P,eCLIP,1920,2047,1983,0.01573099532188632,0.2763207334424006,438682
ENCSR154HRN_P,eCLIP,2048,2175,2111,0.014775722620499993,0.2595410161973432,432720
ENCSR154HRN_P,eCLIP,2176,2303,2239,0.014450319650430723,0.25382519303968337,426108
ENCSR154HRN_P,eCLIP,2304,2431,2367,0.014446490297980459,0.2537579290518673,420773
ENCSR154HRN_P,eCLIP,2432,2559,2495,0.014064698320189879,0.2470516121808209,415620
ENCSR154HRN_P,eCLIP,2560,2687,2623,0.013585526852805974,0.23863478866756369,409885
ENCSR154HRN_P,eCLIP,2688,2815,2751,0.01347356229372169,0.23666808990167693,405878
ENCSR154HRN_P,eCLIP,2816,2943,2879,0.012944337428274966,0.22737205999486365,400640
ENCSR154HRN_P,eCLIP,2944,3071,3007,0.012815382214590436,0.22510691411582603,394946
ENCSR154HRN_P,eCLIP,3072,3199,3135,0.012671852505621554,0.22258576185295068,388856
ENCSR154HRN_P,eCLIP,3200,3327,3263,0.01239121989336965,0.21765634653887855,383481
ENCSR154HRN_P,eCLIP,3328,3455,3391,0.012330215683253614,0.21658478509362883,377966
ENCSR154HRN_P,eCLIP,3456,3583,3519,0.012483149274277293,0.219271120012364,372827
ENCSR154HRN_P,eCLIP,3584,3711,3647,0.012323205439617837,0.2164616475792242,368259
ENCSR154HRN_P,eCLIP,3712,3839,3775,0.012032518733957576,0.21135562840710947,362993
ENCSR154HRN_P,eCLIP,3840,3967,3903,0.011517504639533105,0.20230921593335133,358076
ENCSR154HRN_P,eCLIP,3968,4095,4031,0.01165435301708005,0.20471300814614057,352458
ENCSR154HRN_P,eCLIP,4096,4223,4159,0.011526409769366096,0.2024656378225263,345678
ENCSR154HRN_P,eCLIP,4224,4351,4287,0.011529685306690603,0.20252317384344587,340674
ENCSR154HRN_P,eCLIP,4352,4479,4415,0.011372976698855149,0.19977052936242023,336147
ENCSR154HRN_P,eCLIP,4480,4607,4543,0.012172415678321157,0.21381296982015494,332010
ENCSR154HRN_P,eCLIP,4608,4735,4671,0.012279272341780556,0.2156899465159161,325343
ENCSR154HRN_P,eCLIP,4736,4863,4799,0.01175327600334,0.20645062687644633,318674
ENCSR154HRN_P,eCLIP,4864,4991,4927,0.011733481045207692,0.20610292113770196,313639
ENCSR154HRN_P,eCLIP,4992,5119,5055,0.011330966896039777,0.19903261168536365,307113
ENCSR154HRN_P,eCLIP,5120,5247,5183,0.011199533629213516,0.19672393788913953,301904
ENCSR154HRN_P,eCLIP,5248,5375,5311,0.011265644115912068,0.19788519296543866,296048
ENCSR154HRN_P,eCLIP,5376,5503,5439,0.010898794145730304,0.19144133796772497,291628
ENCSR154HRN_P,eCLIP,5504,5631,5567,0.010281846494852125,0.1806044249880965,286568
ENCSR154HRN_P,eCLIP,5632,5759,5695,0.010423404368798088,0.1830909412417041,281538
ENCSR154HRN_P,eCLIP,5760,5887,5823,0.0104609012861451,0.18374958842143724,277044
ENCSR154HRN_P,eCLIP,5888,6015,5951,0.010311070687865062,0.18111775871443497,271618
ENCSR154HRN_P,eCLIP,6016,6143,6079,0.01039215582489409,0.18254204904550933,265894
ENCSR154HRN_P,eCLIP,6144,6271,6207,0.01011498294962077,0.17767340528720207,258447
ENCSR154HRN_P,eCLIP,6272,6399,6335,0.009593099244687762,0.168506325571776,252711
ENCSR154HRN_P,eCLIP,6400,6527,6463,0.009584457873979912,0.1683545367088921,247287
ENCSR154HRN_P,eCLIP,6528,6655,6591,0.009321172641194322,0.16372983451178133,242781
ENCSR154HRN_P,eCLIP,6656,6783,6719,0.009583617067231412,0.16833976762831745,237763
ENCSR154HRN_P,eCLIP,6784,6911,6847,0.009198812529173017,0.16158053402532188,232697
ENCSR154HRN_P,eCLIP,6912,7039,6975,0.008332657940389605,0.14636620928935634,228275
ENCSR154HRN_P,eCLIP,7040,7167,7103,0.008415103580752132,0.1478143973631527,222429
ENCSR154HRN_P,eCLIP,7168,7295,7231,0.008448475386093333,0.14840058542941878,217224
ENCSR154HRN_P,eCLIP,7296,7423,7359,0.00851274172085965,0.14952944729701956,210693
ENCSR154HRN_P,eCLIP,7424,7551,7487,0.008310722373693706,0.14598090297186908,205660
ENCSR154HRN_P,eCLIP,7552,7679,7615,0.008186364889323908,0.14379651790360157,199000
ENCSR154HRN_P,eCLIP,7680,7807,7743,0.008445297404023371,0.14834476300251762,192318
ENCSR154HRN_P,eCLIP,7808,7935,7871,0.008334996349325349,0.1464072843045726,188174
ENCSR154HRN_P,eCLIP,7936,8063,7999,0.008224934584553955,0.14447400882242403,183650
ENCSR154HRN_P,eCLIP,8064,8191,8127,0.008124401088482034,0.14270810089341507,178654
ENCSR154HRN_P,eCLIP,8192,8319,8255,0.00882845269882238,0.15507502703952364,171888
ENCSR154HRN_P,eCLIP,8320,8447,8383,0.008052349836202278,0.14144249407909695,166247
ENCSR154HRN_P,eCLIP,8448,8575,8511,0.0078550998793421,0.137977725853322,161337
ENCSR154HRN_P,eCLIP,8576,8703,8639,0.008070044357098734,0.1417533048632829,156068
ENCSR154HRN_P,eCLIP,8704,8831,8767,0.008197463412600763,0.1439914675574052,151489
ENCSR154HRN_P,eCLIP,8832,8959,8895,0.008037011611760268,0.14117307251098907,146372
ENCSR154HRN_P,eCLIP,8960,9087,9023,0.008003743470818205,0.1405887053481188,140847
ENCSR154HRN_P,eCLIP,9088,9215,9151,0.007790771605388759,0.13684777600106182,135475
ENCSR154HRN_P,eCLIP,9216,9343,9279,0.0080873737594605,0.14205770220577393,129395
ENCSR154HRN_P,eCLIP,9344,9471,9407,0.007167029764286642,0.12589152056487476,123691
ENCSR154HRN_P,eCLIP,9472,9599,9535,0.007098871695135422,0.12469429894777338,118440
ENCSR154HRN_P,eCLIP,9600,9727,9663,0.007370217715585262,0.1294605918525243,114443
ENCSR154HRN_P,eCLIP,9728,9855,9791,0.00769231739263641,0.1351183914502716,108712
ENCSR154HRN_P,eCLIP,9856,9983,9919,0.007204953130333158,0.12655765847326245,103557
ENCSR154HRN_P,eCLIP,9984,10111,10047,0.007339477331509339,0.12892062567108742,98226
ENCSR154HRN_P,eCLIP,10112,10239,10175,0.00724364780249108,0.12723734465790676,91617
ENCSR154HRN_P,eCLIP,10240,10367,10303,0.007017722571357297,0.1232688846658568,85650
ENCSR154HRN_P,eCLIP,10368,10495,10431,0.006581619712161249,0.11560857713644548,79679
ENCSR154HRN_P,eCLIP,10496,10623,10559,0.006540137081326617,0.11487991942961888,74651
ENCSR154HRN_P,eCLIP,10624,10751,10687,0.0072843456605598605,0.12795221754172575,68810
ENCSR154HRN_P,eCLIP,10752,10879,10815,0.0066049341121989,0.11601810317000869,62726
ENCSR154HRN_P,eCLIP,10880,11007,10943,0.006551276895773843,0.11507559437805569,57092
ENCSR154HRN_P,eCLIP,11008,11135,11071,0.005917772845348385,0.103947862135408,51962
ENCSR154HRN_P,eCLIP,11136,11263,11199,0.005589930335843429,0.09818918756800983,46864
ENCSR154HRN_P,eCLIP,11264,11391,11327,0.00573371867421359,0.10071488275168512,41162
ENCSR154HRN_P,eCLIP,11392,11519,11455,0.00629096794064331,0.1105031715954222,35396
ENCSR154HRN_P,eCLIP,11520,11647,11583,0.006573208073506739,0.11546082360178943,30392
ENCSR154HRN_P,eCLIP,11648,11775,11711,0.006331614421100599,0.11121714201255048,24768
ENCSR154HRN_P,eCLIP,11776,11903,11839,0.006696165066572154,0.11762060852388127,18552
ENCSR154HRN_P,eCLIP,11904,12031,11967,0.009295800455039322,0.16328416270628326,13378
ENCSR154HRN_P,eCLIP,12032,12159,12095,0.009255490621400074,0.16257610561464828,8209
ENCSR154HRN_P,eCLIP,12160,12287,12223,0.021086494548059175,0.3703920521254223,2708
ENCSR249ROI_M,eCLIP,0,127,63,0.12458115246171564,1.0,519575
ENCSR249ROI_M,eCLIP,128,255,191,0.06791534005243217,0.5451493962804917,516118
ENCSR249ROI_M,eCLIP,256,383,319,0.056604772861895455,0.454360645598381,510952
ENCSR249ROI_M,eCLIP,384,511,447,0.047886387156059744,0.38437906705651526,505775
ENCSR249ROI_M,eCLIP,512,639,575,0.042586608368330406,0.34183829196328447,499570
ENCSR249ROI_M,eCLIP,640,767,703,0.03999213900172733,0.3210127552321134,493941
ENCSR249ROI_M,eCLIP,768,895,831,0.037322245881650305,0.29958179984825234,488933
ENCSR249ROI_M,eCLIP,896,1023,959,0.03515561068975554,0.28219044369941126,483174
ENCSR249ROI_M,eCLIP,1024,1151,1087,0.033607510560149004,0.26976400439445886,477461
ENCSR249ROI_M,eCLIP,1152,1279,1215,0.032943599593496666,0.26443485986871396,472368
ENCSR249ROI_M,eCLIP,1280,1407,1343,0.03218849975424718,0.2583737517128753,467236
ENCSR249ROI_M,eCLIP,1408,1535,1471,0.03066141141924822,0.2461159719057071,461607
ENCSR249ROI_M,eCLIP,1536,1663,1599,0.029494472834401694,0.2367490768193486,455530
ENCSR249ROI_M,eCLIP,1664,1791,1727,0.028181157181205008,0.2262072281749457,449676
ENCSR249ROI_M,eCLIP,1792,1919,1855,0.027277436954513897,0.218953159571199,444654
ENCSR249ROI_M,eCLIP,1920,2047,1983,0.025857497355252657,0.20755545156157376,438682
ENCSR249ROI_M,eCLIP,2048,2175,2111,0.025007656320177013,0.20073386564522255,432720
ENCSR249ROI_M,eCLIP,2176,2303,2239,0.023051845533593292,0.1850347751492926,426108
ENCSR249ROI_M,eCLIP,2304,2431,2367,0.022536128515976413,0.18089516809456285,420773
ENCSR249ROI_M,eCLIP,2432,2559,2495,0.022357343981504737,0.17946008316446785,415620
ENCSR249ROI_M,eCLIP,2560,2687,2623,0.021992946191426804,0.17653509986741645,409885
ENCSR249ROI_M,eCLIP,2688,2815,2751,0.021239496571254513,0.17048723784909203,405878
ENCSR249ROI_M,eCLIP,2816,2943,2879,0.02137836647602025,0.17160193218303965,400640
ENCSR249ROI_M,eCLIP,2944,3071,3007,0.020898700548262063,0.16775170349049653,394946
ENCSR249ROI_M,eCLIP,3072,3199,3135,0.021040128843037027,0.16888693375591268,388856
ENCSR249ROI_M,eCLIP,3200,3327,3263,0.021246715243792416,0.1705451813854558,383481
ENCSR249ROI_M,eCLIP,3328,3455,3391,0.021091319115519692,0.16929783276809188,377966
ENCSR249ROI_M,eCLIP,3456,3583,3519,0.02027148545615569,0.16271711294680155,372827
ENCSR249ROI_M,eCLIP,3584,3711,3647,0.020108048593786104,0.16140522219013345,368259
ENCSR249ROI_M,eCLIP,3712,3839,3775,0.020762983843086415,0.16666231956288072,362993
ENCSR249ROI_M,eCLIP,3840,3967,3903,0.02025323331643922,0.1625706049128349,358076
ENCSR249ROI_M,eCLIP,3968,4095,4031,0.02042605137395334,0.16395779755071987,352458
ENCSR249ROI_M,eCLIP,4096,4223,4159,0.01991215494342285,0.15983280415985837,345678
ENCSR249ROI_M,eCLIP,4224,4351,4287,0.019586168909469955,0.15721614804846884,340674
ENCSR249ROI_M,eCLIP,4352,4479,4415,0.019547363637625464,0.1569046621529084,336147
ENCSR249ROI_M,eCLIP,4480,4607,4543,0.0188738278829659,0.15149826045128226,332010
ENCSR249ROI_M,eCLIP,4608,4735,4671,0.01839538992223343,0.14765788852279577,325343
ENCSR249ROI_M,eCLIP,4736,4863,4799,0.017754394711486196,0.1425126863948558,318674
ENCSR249ROI_M,eCLIP,4864,4991,4927,0.017506546395815368,0.1405232336504128,313639
ENCSR249ROI_M,eCLIP,4992,5119,5055,0.01720676933023413,0.1381169542120093,307113
ENCSR249ROI_M,eCLIP,5120,5247,5183,0.017363912124368438,0.13937832313523066,301904
ENCSR249ROI_M,eCLIP,5248,5375,5311,0.016567540074286357,0.13298592722023211,296048
ENCSR249ROI_M,eCLIP,5376,5503,5439,0.016138368819091867,0.12954101403140625,291628
ENCSR249ROI_M,eCLIP,5504,5631,5567,0.015831512022838147,0.12707790632859367,286568
ENCSR249ROI_M,eCLIP,5632,5759,5695,0.015958087679187143,0.128093916004599,281538
ENCSR249ROI_M,eCLIP,5760,5887,5823,0.015476542671066823,0.12422860412872513,277044
ENCSR249ROI_M,eCLIP,5888,6015,5951,0.015689773177830716,0.12594018330864498,271618
ENCSR249ROI_M,eCLIP,6016,6143,6079,0.015975037863674785,0.12822997337887035,265894
ENCSR249ROI_M,eCLIP,6144,6271,6207,0.015996975052736437,0.12840606092203538,258447
ENCSR249ROI_M,eCLIP,6272,6399,6335,0.015581178247489431,0.12506850305689377,252711
ENCSR249ROI_M,eCLIP,6400,6527,6463,0.015316535564124956,0.12294424366343695,247287
ENCSR249ROI_M,eCLIP,6528,6655,6591,0.015100135247664598,0.1212072207495828,242781
ENCSR249ROI_M,eCLIP,6656,6783,6719,0.015237909997232412,0.1223131243862517,237763
ENCSR249ROI_M,eCLIP,6784,6911,6847,0.014924326643894998,0.11979602330682655,232697
ENCSR249ROI_M,eCLIP,6912,7039,6975,0.014735030031574019,0.11827655901724109,228275
ENCSR249ROI_M,eCLIP,7040,7167,7103,0.014753816256232781,0.11842735409569033,222429
ENCSR249ROI_M,eCLIP,7168,7295,7231,0.015083852570832673,0.12107652139008755,217224
ENCSR249ROI_M,eCLIP,7296,7423,7359,0.015583526477079356,0.1250873520524563,210693
ENCSR249ROI_M,eCLIP,7424,7551,7487,0.015212195843392876,0.12210671953823556,205660
ENCSR249ROI_M,eCLIP,7552,7679,7615,0.01492051679898409,0.11976544207655515,199000
ENCSR249ROI_M,eCLIP,7680,7807,7743,0.015292769028252664,0.12275347214300496,192318
ENCSR249ROI_M,eCLIP,7808,7935,7871,0.014874439107089476,0.11939558121892041,188174
ENCSR249ROI_M,eCLIP,7936,8063,7999,0.01526284571514426,0.12251328080974852,183650
ENCSR249ROI_M,eCLIP,8064,8191,8127,0.015336984869092015,0.12310838811516968,178654
ENCSR249ROI_M,eCLIP,8192,8319,8255,0.015244979580197243,0.12236987119606312,171888
ENCSR249ROI_M,eCLIP,8320,8447,8383,0.01544474492776814,0.12397336693858552,166247
ENCSR249ROI_M,eCLIP,8448,8575,8511,0.01569003903233242,0.12594231729517869,161337
ENCSR249ROI_M,eCLIP,8576,8703,8639,0.015246942590976038,0.12238562808015035,156068
ENCSR249ROI_M,eCLIP,8704,8831,8767,0.015062651622587395,0.12090634357565617,151489
ENCSR249ROI_M,eCLIP,8832,8959,8895,0.015117495311555972,0.12134656818335059,146372
ENCSR249ROI_M,eCLIP,8960,9087,9023,0.015305782913271613,0.12285793324937455,140847
ENCSR249ROI_M,eCLIP,9088,9215,9151,0.01475587134084005,0.11844385004685677,135475
ENCSR249ROI_M,eCLIP,9216,9343,9279,0.015129196415239838,0.1214404917299919,129395
ENCSR249ROI_M,eCLIP,9344,9471,9407,0.015054177186702876,0.12083832015704858,123691
ENCSR249ROI_M,eCLIP,9472,9599,9535,0.015611701810556976,0.1253135125343661,118440
ENCSR249ROI_M,eCLIP,9600,9727,9663,0.01527678118984739,0.12262513942100522,114443
ENCSR249ROI_M,eCLIP,9728,9855,9791,0.015105094817411931,0.12124703070196591,108712
ENCSR249ROI_M,eCLIP,9856,9983,9919,0.015616228033677336,0.1253498440582838,103557
ENCSR249ROI_M,eCLIP,9984,10111,10047,0.014468431754955047,0.11613660227939586,98226
ENCSR249ROI_M,eCLIP,10112,10239,10175,0.014946404924452941,0.11997324337681047,91617
ENCSR249ROI_M,eCLIP,10240,10367,10303,0.014469425997365717,0.11614458296018924,85650
ENCSR249ROI_M,eCLIP,10368,10495,10431,0.014595594344832156,0.11715732321000522,79679
ENCSR249ROI_M,eCLIP,10496,10623,10559,0.014982699466580374,0.1202645759051284,74651
ENCSR249ROI_M,eCLIP,10624,10751,10687,0.01458598620506904,0.1170801996678541,68810
ENCSR249ROI_M,eCLIP,10752,10879,10815,0.014237090953365403,0.11427965363974721,62726
