track_id,assay_type,distance_bin_start_bp,distance_bin_end_bp,distance_bin_center_bp,effect_mean,effect_relative_to_bin0,count
ENCSR100LIJ_M,PRO-cap,3328,3455,3391,0.0003980009829646129,0.45013900498577536,2944
ENCSR100LIJ_M,PRO-cap,3456,3583,3519,0.00016633198744942922,0.18812143319367033,2944
ENCSR100LIJ_M,PRO-cap,3584,3711,3647,0.000181273437239727,0.20502020889907496,2846
ENCSR100LIJ_M,PRO-cap,3712,3839,3775,0.00028738035141435086,0.3250271003718102,2816
ENCSR100LIJ_M,PRO-cap,3840,3967,3903,0.0001643288333897627,0.1858558664894502,2816
ENCSR100LIJ_M,PRO-cap,3968,4095,4031,0.0001873428402553147,0.21188470208183985,2615
ENCSR100LIJ_M,PRO-cap,4096,4223,4159,0.0002084324201219763,0.23573701125463192,2432
ENCSR100LIJ_M,PRO-cap,4224,4351,4287,0.0005566877062177044,0.6296136464239117,2432
ENCSR100LIJ_M,PRO-cap,4352,4479,4415,0.0004327487834320652,0.4894387579948124,2432
ENCSR100LIJ_M,PRO-cap,4480,4607,4543,0.00017592518313329876,0.19897133493915123,2432
ENCSR100LIJ_M,PRO-cap,4608,4735,4671,0.00019215681933067237,0.21732931112491982,2432
ENCSR100LIJ_M,PRO-cap,4736,4863,4799,0.00018212468194178655,0.20598296642879335,2432
ENCSR100LIJ_M,PRO-cap,4864,4991,4927,0.00017252752392574907,0.19512858328669322,2432
ENCSR100LIJ_M,PRO-cap,4992,5119,5055,0.0003018567057623793,0.3413998532567507,2432
ENCSR100LIJ_M,PRO-cap,5120,5247,5183,0.00032102396532034046,0.363078018675985,2432
ENCSR100LIJ_M,PRO-cap,5248,5375,5311,0.0005018294794736951,0.5675690066898738,2432
ENCSR100LIJ_M,PRO-cap,5376,5503,5439,0.00024701541485084915,0.2793743679447043,2432
ENCSR100LIJ_M,PRO-cap,5504,5631,5567,0.00018349465812219167,0.20753240912139242,2432
ENCSR100LIJ_M,PRO-cap,5632,5759,5695,0.00016058289022328174,0.18161920577285362,2324
ENCSR100LIJ_M,PRO-cap,5760,5887,5823,0.00016757091658803347,0.18952266171714055,2304
ENCSR100LIJ_M,PRO-cap,5888,6015,5951,0.00024236789882216321,0.2741180285627633,2269
ENCSR100LIJ_M,PRO-cap,6016,6143,6079,0.00017209064916566948,0.1946344780502167,2106
ENCSR100LIJ_M,PRO-cap,6144,6271,6207,0.00015216739224445982,0.17210127981591317,1991
ENCSR100LIJ_M,PRO-cap,6272,6399,6335,0.00021928303660858012,0.24800905559075448,1828
ENCSR100LIJ_M,PRO-cap,6400,6527,6463,0.00019981572269703714,0.22599152877809625,1792
ENCSR100LIJ_M,PRO-cap,6528,6655,6591,0.00020418258993392646,0.23093045445178764,1773
ENCSR100LIJ_M,PRO-cap,6656,6783,6719,0.0002246140146640895,0.2540383903417226,1664
ENCSR100LIJ_M,PRO-cap,6784,6911,6847,0.00036190346667826115,0.40931272374756816,1664
ENCSR100LIJ_M,PRO-cap,6912,7039,6975,0.00015403587265329686,0.17421453065716574,1664
ENCSR100LIJ_M,PRO-cap,7040,7167,7103,0.00019683631651682494,0.22262182118737797,1664
ENCSR100LIJ_M,PRO-cap,7168,7295,7231,0.00014846786858960023,0.16791711955451025,1664
ENCSR100LIJ_M,PRO-cap,7296,7423,7359,0.0001664508728866237,0.1882558925912512,1664
ENCSR100LIJ_M,PRO-cap,7424,7551,7487,0.0001483205060227332,0.1677504525309075,1664
ENCSR100LIJ_M,PRO-cap,7552,7679,7615,0.00016393321719586031,0.1854084246802542,1664
ENCSR100LIJ_M,PRO-cap,7680,7807,7743,0.00013158843577579878,0.14882648556930625,1664
ENCSR100LIJ_M,PRO-cap,7808,7935,7871,8.061815022021899e-05,0.09117910627660361,1664
ENCSR100LIJ_M,PRO-cap,7936,8063,7999,0.00013533867524109574,0.15306800539871146,1664
ENCSR100LIJ_M,PRO-cap,8064,8191,8127,0.00019768450285412726,0.2235811197073762,1664
ENCSR100LIJ_M,PRO-cap,8192,8319,8255,0.0001570836575606912,0.17766157456998727,1484
ENCSR100LIJ_M,PRO-cap,8320,8447,8383,0.000146667114080401,0.16588046668758338,1280
ENCSR100LIJ_M,PRO-cap,8448,8575,8511,0.00013122424910534393,0.14841459054269973,1280
ENCSR100LIJ_M,PRO-cap,8576,8703,8639,0.0002710797045094934,0.30659107309438666,1251
ENCSR100LIJ_M,PRO-cap,8704,8831,8767,0.00024357684293995085,0.27548534403573216,1152
ENCSR100LIJ_M,PRO-cap,8832,8959,8895,0.00019196818528952362,0.2171159660749738,1152
ENCSR100LIJ_M,PRO-cap,8960,9087,9023,0.0002146364160555275,0.24275372899151457,1151
ENCSR100LIJ_M,PRO-cap,9088,9215,9151,0.00021851854512884813,0.24714441593222064,906
ENCSR100LIJ_M,PRO-cap,9216,9343,9279,0.00014145814877711667,0.159989128326657,896
ENCSR100LIJ_M,PRO-cap,9344,9471,9407,9.251114910771971e-05,0.10463008482856488,896
ENCSR100LIJ_M,PRO-cap,9472,9599,9535,0.000157876621137653,0.17855841616285156,852
ENCSR100LIJ_M,PRO-cap,9600,9727,9663,0.00012343174440350899,0.13960126981493953,768
ENCSR100LIJ_M,PRO-cap,9728,9855,9791,0.0002086047881696206,0.23593195947028706,712
ENCSR100LIJ_M,PRO-cap,9856,9983,9919,0.0001109354540858476,0.1254679688172744,640
ENCSR100LIJ_M,PRO-cap,9984,10111,10047,0.00015896474878900334,0.17978908824468384,640
ENCSR100LIJ_M,PRO-cap,10112,10239,10175,0.000123443829761527,0.13961493835161654,640
ENCSR100LIJ_M,PRO-cap,10240,10367,10303,7.14672653884918e-05,0.08082945798626422,640
ENCSR100LIJ_M,PRO-cap,10368,10495,10431,0.00010301426826097238,0.116509109773869,445
ENCSR100LIJ_M,PRO-cap,10496,10623,10559,3.161480454612805e-05,0.035756335462315075,384
ENCSR100LIJ_M,PRO-cap,10624,10751,10687,0.00010420397791052376,0.1178546710684215,268
ENCSR100LIJ_M,PRO-cap,10752,10879,10815,0.00011653855847271188,0.1318050783760183,256
ENCSR100LIJ_M,PRO-cap,10880,11007,10943,8.36558502896878e-05,0.0946147442404362,256
ENCSR100LIJ_M,PRO-cap,11008,11135,11071,0.00016511630056470494,0.18674649165310458,256
